party,id,committee,session,last,first,other,new_id,committeeID
2,40501,338,109,Martinez,Melquiades,R.,183,338109
1,14101,338,109,Biden,Joseph,R.,100,338109
1,13039,338,109,Sarbanes,Paul,S.,64,338109
1,14213,338,109,Dodd,Christopher,,65,338109
1,14920,338,109,Kerry,John,F.,66,338109
1,49309,338,109,Feingold,Russel,D.,10,338109
1,15011,338,109,Boxer,Barbara,,68,338109
1,14651,338,109,Nelson,Clarence,William,162,338109
1,40502,338,109,Obama,Barack,,189,338109
2,49703,344,109,Collins,Susan,,147,344109
2,12109,344,109,Stevens,Ted,,33,344109
2,49903,344,109,Voinovich,George,Victor,151,344109
2,40302,344,109,Coleman,Norm,,172,344109
2,29555,344,109,Coburn,Thomas,Allen,190,344109
2,49905,344,109,Chafee,Lincoln,Davenport,157,344109
2,49307,344,109,Bennet,Robert,F.,71,344109
2,14103,344,109,Domenici,Pete,V.,36,344109
2,14712,344,109,Warner,John,W.,54,344109
1,15704,344,109,Lieberman,Joseph,I.,52,344109
1,14709,344,109,Levin,Carl,,45,344109
1,14400,344,109,Akaka,Daniel,K.,86,344109
1,15015,344,109,Carper,Thomas,Richard,164,344109
1,40101,344,109,Dayton,Mark,,161,344109
1,14914,344,109,Lautenberg,Frank,R.,26,344109
1,40301,344,109,Pryor,Mark,,177,344109
2,14910,358,109,Specter,Arlen,,35,358109
2,14503,358,109,Hatch,Orrin,G.,98,358109
2,14226,358,109,Grassley,Charles,E.,18,358109
2,15429,358,109,Kyl,Jon,,115,358109
2,15020,358,109,DeWine,Michael,,117,358109
2,49700,358,109,Sessions,Jeff,,146,358109
2,29566,358,109,Graham,Lindsey,O.,175,358109
2,40305,358,109,Cornyn,John,,176,358109
2,29523,358,109,Brownback,Samuel,Dale,144,358109
2,29555,358,109,Coburn,Thomas,Allen,190,358109
1,14307,358,109,Leahy,Patrick,J.,1,358109
1,10808,358,109,Kennedy,Edward,M.,46,358109
1,14101,358,109,Biden,Joseph,R.,100,358109
1,15703,358,109,Kohl,Herbert,H.,29,358109
1,49300,358,109,Feinstein,Dianne,,31,358109
1,49309,358,109,Feingold,Russel,D.,10,358109
1,14858,358,109,Schumer,Charles,Ellis,154,358109
1,15021,358,109,Durbin,Richard,J.,143,358109
2,49706,362,109,Enzi,Michael,B.,139,362109
2,14826,362,109,Gregg,Judd,,75,362109
2,49502,362,109,Frist,William,H.,109,362109
2,40304,362,109,Alexander,Lamar,,179,362109
2,29548,362,109,Burr,Richard,,187,362109
2,29909,362,109,Isakson,Johnny,,188,362109
2,15020,362,109,DeWine,Michael,,117,362109
2,29537,362,109,Ensign,John,Eric,166,362109
2,14503,362,109,Hatch,Orrin,G.,98,362109
2,49700,362,109,Sessions,Jeff,,146,362109
2,14852,362,109,Roberts,Pat,,134,362109
1,10808,362,109,Kennedy,Edward,M.,46,362109
1,14213,362,109,Dodd,Christopher,,65,362109
1,14230,362,109,Harkin,Tom,,5,362109
1,14440,362,109,Mikulski,Barbara,A.,27,362109
1,14240,362,109,Jeffords,James,M.,170,362109
1,14912,362,109,Bingaman,Jeff,,47,362109
1,49308,362,109,Murray,Patty,,30,362109
1,29142,362,109,Reed,Jack,,141,362109
1,40105,362,109,Clinton,Hillary,Rodham,167,362109
2,14031,380,109,Lott,Trent,,57,380109
2,12109,380,109,Stevens,Ted,,33,380109
2,14921,380,109,McConnell,Mitch,,15,380109
2,14009,380,109,Cochran,Thad,,14,380109
2,29141,380,109,Santorum,Rick,,103,380109
2,49502,380,109,Frist,William,H.,109,380109
2,29512,380,109,Chambliss,Saxby,,171,380109
2,49306,380,109,Hutchison,Kay,Bailey,62,380109
2,49307,380,109,Bennet,Robert,F.,71,380109
2,49704,380,109,Hagel,Chuck,,140,380109
1,14213,380,109,Dodd,Christopher,,65,380109
1,1366,380,109,Byrd,Robert,C.,19,380109
1,4812,380,109,Inouye,Daniel,K.,20,380109
1,49300,380,109,Feinstein,Dianne,,31,380109
1,14858,380,109,Schumer,Charles,Ellis,154,380109
1,40101,380,109,Dayton,Mark,,161,380109
1,15021,380,109,Durbin,Richard,J.,143,380109
1,40103,380,109,Nelson,Earl,Benjamin,160,380109
2,14661,384,109,Snowe,Olympia,J.,110,384109
2,15501,384,109,Bond,Christopher,S.,39,384109
2,15701,384,109,Burns,Conrad,,42,384109
2,29148,384,109,Allen,George,,168,384109
2,40302,384,109,Coleman,Norm,,172,384109
2,29754,384,109,Thune,John,,182,384109
2,29909,384,109,Isakson,Johnny,,188,384109
2,29918,384,109,Vitter,David,,186,384109
2,49706,384,109,Enzi,Michael,B.,139,384109
2,40305,384,109,Cornyn,John,,176,384109
1,14920,384,109,Kerry,John,F.,66,384109
1,14709,384,109,Levin,Carl,,45,384109
1,14230,384,109,Harkin,Tom,,5,384109
1,15704,384,109,Lieberman,Joseph,I.,52,384109
1,49702,384,109,Landrieu,Mary,L.,135,384109
1,39310,384,109,Cantwell,Maria,,169,384109
1,49901,384,109,Bayh,Evan,,155,384109
1,40301,384,109,Pryor,Mark,,177,384109
2,14809,388,109,Craig,Larry,E.,16,388109
2,14910,388,109,Specter,Arlen,,35,388109
2,49306,388,109,Hutchison,Kay,Bailey,62,388109
2,29566,388,109,Graham,Lindsey,O.,175,388109
2,29548,388,109,Burr,Richard,,187,388109
2,29537,388,109,Ensign,John,Eric,166,388109
2,29754,388,109,Thune,John,,182,388109
2,29909,388,109,Isakson,Johnny,,188,388109
1,14400,388,109,Akaka,Daniel,K.,86,388109
1,14922,388,109,Rockefeller,John,D.,77,388109
1,14240,388,109,Jeffords,James,M.,170,388109
1,49308,388,109,Murray,Patty,,30,388109
1,40502,388,109,Obama,Barack,,189,388109
1,40500,388,109,Salazar,Kenneth,Lee,181,388109
2,49705,419,109,Smith,Gordon,H.,142,419109
2,94659,419,109,Shelby,Richard,C.,105,419109
2,49703,419,109,Collins,Susan,,147,419109
2,29369,419,109,Talent,James,Matthes,173,419109
2,40303,419,109,Dole,Elizabeth,Hanford,174,419109
2,40501,419,109,Martinez,Melquiades,R.,183,419109
2,14809,419,109,Craig,Larry,E.,16,419109
2,29141,419,109,Santorum,Rick,,103,419109
2,15701,419,109,Burns,Conrad,,42,419109
2,40304,419,109,Alexander,Lamar,,179,419109
2,29936,419,109,DeMint,James,W.,185,419109
1,15703,419,109,Kohl,Herbert,H.,29,419109
1,14240,419,109,Jeffords,James,M.,170,419109
1,49309,419,109,Feingold,Russel,D.,10,419109
1,14871,419,109,Wyden,Ron,,112,419109
1,29305,419,109,Lincoln,Blanche,Lambert,150,419109
1,49901,419,109,Bayh,Evan,,155,419109
1,15015,419,109,Carper,Thomas,Richard,164,419109
1,14651,419,109,Nelson,Clarence,William,162,419109
1,40105,419,109,Clinton,Hillary,Rodham,167,419109
1,40500,419,109,Salazar,Kenneth,Lee,181,419109
2,14852,432,109,Roberts,Pat,,134,432109
2,14503,432,109,Hatch,Orrin,G.,98,432109
2,15020,432,109,DeWine,Michael,,117,432109
2,15501,432,109,Bond,Christopher,S.,39,432109
2,14031,432,109,Lott,Trent,,57,432109
2,14661,432,109,Snowe,Olympia,J.,110,432109
2,49704,432,109,Hagel,Chuck,,140,432109
2,29512,432,109,Chambliss,Saxby,,171,432109
2,14712,432,109,Warner,John,W.,54,432109
1,14922,432,109,Rockefeller,John,D.,77,432109
1,14709,432,109,Levin,Carl,,45,432109
1,49300,432,109,Feinstein,Dianne,,31,432109
1,14871,432,109,Wyden,Ron,,112,432109
1,49901,432,109,Bayh,Evan,,155,432109
1,14440,432,109,Mikulski,Barbara,A.,27,432109
1,40104,432,109,Corzine,Jon,Stevens,165,432109
1,49309,432,109,Feingold,Russel,D.,10,432109
2,49903,434,109,Voinovich,George,Victor,151,434109
2,14852,434,109,Roberts,Pat,,134,434109
2,15633,434,109,Thomas,Craig,,114,434109
1,15425,434,109,Johnson,Tim,,136,434109
1,14400,434,109,Akaka,Daniel,K.,86,434109
1,40301,434,109,Pryor,Mark,,177,434109
1,40500,434,109,Salazar,Kenneth,Lee,181,434109
2,15039,435,109,McCain,John,,56,435109
2,15633,435,109,Thomas,Craig,,114,435109
2,40300,435,109,Murkowski,Lisa,,180,435109
2,29555,435,109,Coburn,Thomas,Allen,190,435109
2,14103,435,109,Domenici,Pete,V.,36,435109
2,49705,435,109,Smith,Gordon,H.,142,435109
2,29345,435,109,Crapo,Michael,Dean,153,435109
2,29548,435,109,Burr,Richard,,187,435109
1,14812,435,109,Dorgan,Byron,,80,435109
1,4812,435,109,Inouye,Daniel,K.,20,435109
1,15502,435,109,Conrad,Kent,,6,435109
1,14400,435,109,Akaka,Daniel,K.,86,435109
1,15425,435,109,Johnson,Tim,,136,435109
1,39310,435,109,Cantwell,Maria,,169,435109
2,12109,500,109,Stevens,Ted,,33,500109
2,14009,500,109,Cochran,Thad,,14,500109
2,14031,500,109,Lott,Trent,,57,500109
1,14213,500,109,Dodd,Christopher,,65,500109
1,14858,500,109,Schumer,Charles,Ellis,154,500109
2,14031,501,109,Lott,Trent,,57,501109
2,14009,501,109,Cochran,Thad,,14,501109
2,29512,501,109,Chambliss,Saxby,,171,501109
1,4812,501,109,Inouye,Daniel,K.,20,501109
1,40101,501,109,Dayton,Mark,,161,501109
2,49307,507,109,Bennet,Robert,F.,71,507109
2,29523,507,109,Brownback,Samuel,Dale,144,507109
2,29740,507,109,Sununu,John,E.,178,507109
2,29936,507,109,DeMint,James,W.,185,507109
2,49700,507,109,Sessions,Jeff,,146,507109
2,40305,507,109,Cornyn,John,,176,507109
1,29142,507,109,Reed,Jack,,141,507109
1,10808,507,109,Kennedy,Edward,M.,46,507109
1,13039,507,109,Sarbanes,Paul,S.,64,507109
1,14912,507,109,Bingaman,Jeff,,47,507109
2,49502,662,109,Frist,William,H.,109,662109
2,14921,662,109,McConnell,Mitch,,15,662109
1,15021,662,109,Durbin,Richard,J.,143,662109
1,15054,662,109,Reid,Harry,,28,662109
1,14230,305,110,Harkin,Tom,,5,305110
1,14307,305,110,Leahy,Patrick,J.,1,305110
1,15502,305,110,Conrad,Kent,,6,305110
1,14203,305,110,Baucus,Max,,8,305110
1,29305,305,110,Lincoln,Blanche,Lambert,150,305110
1,29732,305,110,Stabenow,Deborah,Ann,159,305110
1,40103,305,110,Nelson,Earl,Benjamin,160,305110
1,40500,305,110,Salazar,Kenneth,Lee,181,305110
1,29389,305,110,Brown,Sherrod,,191,305110
1,40703,305,110,Casey,Robert,P.,192,305110
1,40700,305,110,Klobuchar,Amy,,193,305110
2,29512,305,110,Chambliss,Saxby,,171,305110
2,14506,305,110,Lugar,Richard,G.,11,305110
2,14009,305,110,Cochran,Thad,,14,305110
2,14921,305,110,McConnell,Mitch,,15,305110
2,14852,305,110,Roberts,Pat,,134,305110
2,29566,305,110,Graham,Lindsey,O.,175,305110
2,40302,305,110,Coleman,Norm,,172,305110
2,29345,305,110,Crapo,Michael,Dean,153,305110
2,29754,305,110,Thune,John,,182,305110
2,14226,305,110,Grassley,Charles,E.,18,305110
1,1366,306,110,Byrd,Robert,C.,19,306110
1,4812,306,110,Inouye,Daniel,K.,20,306110
1,14307,306,110,Leahy,Patrick,J.,1,306110
1,14230,306,110,Harkin,Tom,,5,306110
1,14440,306,110,Mikulski,Barbara,A.,27,306110
1,15703,306,110,Kohl,Herbert,H.,29,306110
1,49308,306,110,Murray,Patty,,30,306110
1,14812,306,110,Dorgan,Byron,,80,306110
1,49300,306,110,Feinstein,Dianne,,31,306110
1,15021,306,110,Durbin,Richard,J.,143,306110
1,15425,306,110,Johnson,Tim,,136,306110
1,49702,306,110,Landrieu,Mary,L.,135,306110
1,29142,306,110,Reed,Jack,,141,306110
1,14914,306,110,Lautenberg,Frank,R.,26,306110
1,40103,306,110,Nelson,Earl,Benjamin,160,306110
2,14009,306,110,Cochran,Thad,,14,306110
2,12109,306,110,Stevens,Ted,,33,306110
2,14910,306,110,Specter,Arlen,,35,306110
2,14103,306,110,Domenici,Pete,V.,36,306110
2,15501,306,110,Bond,Christopher,S.,39,306110
2,14921,306,110,McConnell,Mitch,,15,306110
2,94659,306,110,Shelby,Richard,C.,105,306110
2,14826,306,110,Gregg,Judd,,75,306110
2,49307,306,110,Bennet,Robert,F.,71,306110
2,14809,306,110,Craig,Larry,E.,16,306110
2,49306,306,110,Hutchison,Kay,Bailey,62,306110
2,29523,306,110,Brownback,Samuel,Dale,144,306110
2,29108,306,110,Allard,Wayne,,138,306110
2,40304,306,110,Alexander,Lamar,,179,306110
1,14709,308,110,Levin,Carl,,45,308110
1,10808,308,110,Kennedy,Edward,M.,46,308110
1,1366,308,110,Byrd,Robert,C.,19,308110
1,15704,308,110,Lieberman,Joseph,I.,52,308110
1,29142,308,110,Reed,Jack,,141,308110
1,14400,308,110,Akaka,Daniel,K.,86,308110
1,14651,308,110,Nelson,Clarence,William,162,308110
1,40103,308,110,Nelson,Earl,Benjamin,160,308110
1,49901,308,110,Bayh,Evan,,155,308110
1,40105,308,110,Clinton,Hillary,Rodham,167,308110
1,40301,308,110,Pryor,Mark,,177,308110
1,40706,308,110,Webb,Jim,,194,308110
1,40701,308,110,McCaskill,Claire,,195,308110
2,15039,308,110,McCain,John,,56,308110
2,14712,308,110,Warner,John,W.,54,308110
2,15424,308,110,Inhofe,James,M.,106,308110
2,49700,308,110,Sessions,Jeff,,146,308110
2,49703,308,110,Collins,Susan,,147,308110
2,29537,308,110,Ensign,John,Eric,166,308110
2,29512,308,110,Chambliss,Saxby,,171,308110
2,29566,308,110,Graham,Lindsey,O.,175,308110
2,40303,308,110,Dole,Elizabeth,Hanford,174,308110
2,40305,308,110,Cornyn,John,,176,308110
2,29754,308,110,Thune,John,,182,308110
2,40501,308,110,Martinez,Melquiades,R.,183,308110
2,40705,308,110,Corker,Bob,,196,308110
2,29534,308,110,Wicker,Roger,F.,197,308110
1,14213,314,110,Dodd,Christopher,,65,314110
1,15425,314,110,Johnson,Tim,,136,314110
1,29142,314,110,Reed,Jack,,141,314110
1,14858,314,110,Schumer,Charles,Ellis,154,314110
1,49901,314,110,Bayh,Evan,,155,314110
1,15015,314,110,Carper,Thomas,Richard,164,314110
1,29373,314,110,Menendez,Robert,,184,314110
1,14400,314,110,Akaka,Daniel,K.,86,314110
1,29389,314,110,Brown,Sherrod,,191,314110
1,40703,314,110,Casey,Robert,P.,192,314110
1,40702,314,110,Tester,Jon,,198,314110
2,94659,314,110,Shelby,Richard,C.,105,314110
2,49307,314,110,Bennet,Robert,F.,71,314110
2,29108,314,110,Allard,Wayne,,138,314110
2,49706,314,110,Enzi,Michael,B.,139,314110
2,49704,314,110,Hagel,Chuck,,140,314110
2,15406,314,110,Bunning,James,Paul,152,314110
2,29345,314,110,Crapo,Michael,Dean,153,314110
2,29740,314,110,Sununu,John,E.,178,314110
2,40303,314,110,Dole,Elizabeth,Hanford,174,314110
2,40501,314,110,Martinez,Melquiades,R.,183,314110
2,40705,314,110,Corker,Bob,,196,314110
1,15502,316,110,Conrad,Kent,,6,316110
1,49308,316,110,Murray,Patty,,30,316110
1,14871,316,110,Wyden,Ron,,112,316110
1,49309,316,110,Feingold,Russel,D.,10,316110
1,1366,316,110,Byrd,Robert,C.,19,316110
1,14651,316,110,Nelson,Clarence,William,162,316110
1,29732,316,110,Stabenow,Deborah,Ann,159,316110
1,29373,316,110,Menendez,Robert,,184,316110
1,15408,316,110,Cardin,Benjamin,L.,199,316110
1,14914,316,110,Lautenberg,Frank,R.,26,316110
1,29147,316,110,Sanders,Bernard,,200,316110
1,40704,316,110,Whitehouse,Sheldon,,201,316110
2,14826,316,110,Gregg,Judd,,75,316110
2,14103,316,110,Domenici,Pete,V.,36,316110
2,14226,316,110,Grassley,Charles,E.,18,316110
2,29108,316,110,Allard,Wayne,,138,316110
2,49706,316,110,Enzi,Michael,B.,139,316110
2,49700,316,110,Sessions,Jeff,,146,316110
2,15406,316,110,Bunning,James,Paul,152,316110
2,29345,316,110,Crapo,Michael,Dean,153,316110
2,29537,316,110,Ensign,John,Eric,166,316110
2,40305,316,110,Cornyn,John,,176,316110
2,29566,316,110,Graham,Lindsey,O.,175,316110
1,4812,321,110,Inouye,Daniel,K.,20,321110
1,14922,321,110,Rockefeller,John,D.,77,321110
1,14920,321,110,Kerry,John,F.,66,321110
1,14812,321,110,Dorgan,Byron,,80,321110
1,15011,321,110,Boxer,Barbara,,68,321110
1,14651,321,110,Nelson,Clarence,William,162,321110
1,39310,321,110,Cantwell,Maria,,169,321110
1,14914,321,110,Lautenberg,Frank,R.,26,321110
1,40301,321,110,Pryor,Mark,,177,321110
1,15015,321,110,Carper,Thomas,Richard,164,321110
1,40701,321,110,McCaskill,Claire,,195,321110
1,40700,321,110,Klobuchar,Amy,,193,321110
2,12109,321,110,Stevens,Ted,,33,321110
2,15039,321,110,McCain,John,,56,321110
2,14031,321,110,Lott,Trent,,57,321110
2,49306,321,110,Hutchison,Kay,Bailey,62,321110
2,14661,321,110,Snowe,Olympia,J.,110,321110
2,49705,321,110,Smith,Gordon,H.,142,321110
2,29537,321,110,Ensign,John,Eric,166,321110
2,29740,321,110,Sununu,John,E.,178,321110
2,29936,321,110,DeMint,James,W.,185,321110
2,29918,321,110,Vitter,David,,186,321110
2,29754,321,110,Thune,John,,182,321110
2,29534,321,110,Wicker,Roger,F.,197,321110
1,14912,330,110,Bingaman,Jeff,,47,330110
1,14400,330,110,Akaka,Daniel,K.,86,330110
1,14812,330,110,Dorgan,Byron,,80,330110
1,14871,330,110,Wyden,Ron,,112,330110
1,15425,330,110,Johnson,Tim,,136,330110
1,49702,330,110,Landrieu,Mary,L.,135,330110
1,39310,330,110,Cantwell,Maria,,169,330110
1,40500,330,110,Salazar,Kenneth,Lee,181,330110
1,29373,330,110,Menendez,Robert,,184,330110
1,29305,330,110,Lincoln,Blanche,Lambert,150,330110
1,29147,330,110,Sanders,Bernard,,200,330110
1,40702,330,110,Tester,Jon,,198,330110
2,14103,330,110,Domenici,Pete,V.,36,330110
2,14809,330,110,Craig,Larry,E.,16,330110
2,15633,330,110,Thomas,Craig,,114,330110
2,40300,330,110,Murkowski,Lisa,,180,330110
2,29548,330,110,Burr,Richard,,187,330110
2,29936,330,110,DeMint,James,W.,185,330110
2,49705,330,110,Smith,Gordon,H.,142,330110
2,15406,330,110,Bunning,James,Paul,152,330110
2,40501,330,110,Martinez,Melquiades,R.,183,330110
2,40705,330,110,Corker,Bob,,196,330110
2,49700,330,110,Sessions,Jeff,,146,330110
2,40707,330,110,Barrasso,John,A.,202,330110
1,15011,332,110,Boxer,Barbara,,68,332110
1,14203,332,110,Baucus,Max,,8,332110
1,15704,332,110,Lieberman,Joseph,I.,52,332110
1,15015,332,110,Carper,Thomas,Richard,164,332110
1,40105,332,110,Clinton,Hillary,Rodham,167,332110
1,14914,332,110,Lautenberg,Frank,R.,26,332110
1,15408,332,110,Cardin,Benjamin,L.,199,332110
1,29147,332,110,Sanders,Bernard,,200,332110
1,40700,332,110,Klobuchar,Amy,,193,332110
1,40704,332,110,Whitehouse,Sheldon,,201,332110
2,15424,332,110,Inhofe,James,M.,106,332110
2,14712,332,110,Warner,John,W.,54,332110
2,49903,332,110,Voinovich,George,Victor,151,332110
2,29909,332,110,Isakson,Johnny,,188,332110
2,29918,332,110,Vitter,David,,186,332110
2,14809,332,110,Craig,Larry,E.,16,332110
2,40304,332,110,Alexander,Lamar,,179,332110
2,15633,332,110,Thomas,Craig,,114,332110
2,15501,332,110,Bond,Christopher,S.,39,332110
2,40707,332,110,Barrasso,John,A.,202,332110
1,14203,336,110,Baucus,Max,,8,336110
1,14922,336,110,Rockefeller,John,D.,77,336110
1,15502,336,110,Conrad,Kent,,6,336110
1,14912,336,110,Bingaman,Jeff,,47,336110
1,14920,336,110,Kerry,John,F.,66,336110
1,29305,336,110,Lincoln,Blanche,Lambert,150,336110
1,14871,336,110,Wyden,Ron,,112,336110
1,14858,336,110,Schumer,Charles,Ellis,154,336110
1,29732,336,110,Stabenow,Deborah,Ann,159,336110
1,39310,336,110,Cantwell,Maria,,169,336110
1,40500,336,110,Salazar,Kenneth,Lee,181,336110
2,14226,336,110,Grassley,Charles,E.,18,336110
2,14503,336,110,Hatch,Orrin,G.,98,336110
2,14031,336,110,Lott,Trent,,57,336110
2,14661,336,110,Snowe,Olympia,J.,110,336110
2,15429,336,110,Kyl,Jon,,115,336110
2,15633,336,110,Thomas,Craig,,114,336110
2,49705,336,110,Smith,Gordon,H.,142,336110
2,15406,336,110,Bunning,James,Paul,152,336110
2,29345,336,110,Crapo,Michael,Dean,153,336110
2,14852,336,110,Roberts,Pat,,134,336110
2,29537,336,110,Ensign,John,Eric,166,336110
2,29740,336,110,Sununu,John,E.,178,336110
1,14101,338,110,Biden,Joseph,R.,100,338110
1,14213,338,110,Dodd,Christopher,,65,338110
1,14920,338,110,Kerry,John,F.,66,338110
1,49309,338,110,Feingold,Russel,D.,10,338110
1,15011,338,110,Boxer,Barbara,,68,338110
1,14651,338,110,Nelson,Clarence,William,162,338110
1,40502,338,110,Obama,Barack,,189,338110
1,29373,338,110,Menendez,Robert,,184,338110
1,15408,338,110,Cardin,Benjamin,L.,199,338110
1,40703,338,110,Casey,Robert,P.,192,338110
1,40706,338,110,Webb,Jim,,194,338110
2,14506,338,110,Lugar,Richard,G.,11,338110
2,49704,338,110,Hagel,Chuck,,140,338110
2,40302,338,110,Coleman,Norm,,172,338110
2,40705,338,110,Corker,Bob,,196,338110
2,29740,338,110,Sununu,John,E.,178,338110
2,49903,338,110,Voinovich,George,Victor,151,338110
2,40300,338,110,Murkowski,Lisa,,180,338110
2,29936,338,110,DeMint,James,W.,185,338110
2,29909,338,110,Isakson,Johnny,,188,338110
2,29918,338,110,Vitter,David,,186,338110
2,40707,338,110,Barrasso,John,A.,202,338110
1,15704,344,110,Lieberman,Joseph,I.,52,344110
1,14709,344,110,Levin,Carl,,45,344110
1,14400,344,110,Akaka,Daniel,K.,86,344110
1,15015,344,110,Carper,Thomas,Richard,164,344110
1,40301,344,110,Pryor,Mark,,177,344110
1,49702,344,110,Landrieu,Mary,L.,135,344110
1,40502,344,110,Obama,Barack,,189,344110
1,40701,344,110,McCaskill,Claire,,195,344110
1,40702,344,110,Tester,Jon,,198,344110
2,49703,344,110,Collins,Susan,,147,344110
2,12109,344,110,Stevens,Ted,,33,344110
2,49903,344,110,Voinovich,George,Victor,151,344110
2,40302,344,110,Coleman,Norm,,172,344110
2,29555,344,110,Coburn,Thomas,Allen,190,344110
2,14103,344,110,Domenici,Pete,V.,36,344110
2,14712,344,110,Warner,John,W.,54,344110
2,29740,344,110,Sununu,John,E.,178,344110
1,14307,358,110,Leahy,Patrick,J.,1,358110
1,10808,358,110,Kennedy,Edward,M.,46,358110
1,14101,358,110,Biden,Joseph,R.,100,358110
1,15703,358,110,Kohl,Herbert,H.,29,358110
1,49300,358,110,Feinstein,Dianne,,31,358110
1,49309,358,110,Feingold,Russel,D.,10,358110
1,14858,358,110,Schumer,Charles,Ellis,154,358110
1,15021,358,110,Durbin,Richard,J.,143,358110
1,15408,358,110,Cardin,Benjamin,L.,199,358110
1,40704,358,110,Whitehouse,Sheldon,,201,358110
2,14910,358,110,Specter,Arlen,,35,358110
2,14503,358,110,Hatch,Orrin,G.,98,358110
2,14226,358,110,Grassley,Charles,E.,18,358110
2,15429,358,110,Kyl,Jon,,115,358110
2,49700,358,110,Sessions,Jeff,,146,358110
2,29566,358,110,Graham,Lindsey,O.,175,358110
2,40305,358,110,Cornyn,John,,176,358110
2,29523,358,110,Brownback,Samuel,Dale,144,358110
2,29555,358,110,Coburn,Thomas,Allen,190,358110
1,10808,362,110,Kennedy,Edward,M.,46,362110
1,14213,362,110,Dodd,Christopher,,65,362110
1,14230,362,110,Harkin,Tom,,5,362110
1,14440,362,110,Mikulski,Barbara,A.,27,362110
1,14912,362,110,Bingaman,Jeff,,47,362110
1,49308,362,110,Murray,Patty,,30,362110
1,29142,362,110,Reed,Jack,,141,362110
1,40105,362,110,Clinton,Hillary,Rodham,167,362110
1,40502,362,110,Obama,Barack,,189,362110
1,29147,362,110,Sanders,Bernard,,200,362110
1,29389,362,110,Brown,Sherrod,,191,362110
2,49706,362,110,Enzi,Michael,B.,139,362110
2,14826,362,110,Gregg,Judd,,75,362110
2,40304,362,110,Alexander,Lamar,,179,362110
2,29548,362,110,Burr,Richard,,187,362110
2,29909,362,110,Isakson,Johnny,,188,362110
2,40300,362,110,Murkowski,Lisa,,180,362110
2,14503,362,110,Hatch,Orrin,G.,98,362110
2,14852,362,110,Roberts,Pat,,134,362110
2,29108,362,110,Allard,Wayne,,138,362110
2,29555,362,110,Coburn,Thomas,Allen,190,362110
1,14213,380,110,Dodd,Christopher,,65,380110
1,1366,380,110,Byrd,Robert,C.,19,380110
1,4812,380,110,Inouye,Daniel,K.,20,380110
1,49300,380,110,Feinstein,Dianne,,31,380110
1,14858,380,110,Schumer,Charles,Ellis,154,380110
1,15021,380,110,Durbin,Richard,J.,143,380110
1,40103,380,110,Nelson,Earl,Benjamin,160,380110
1,15054,380,110,Reid,Harry,,28,380110
1,49308,380,110,Murray,Patty,,30,380110
1,40301,380,110,Pryor,Mark,,177,380110
2,49307,380,110,Bennet,Robert,F.,71,380110
2,12109,380,110,Stevens,Ted,,33,380110
2,14921,380,110,McConnell,Mitch,,15,380110
2,14009,380,110,Cochran,Thad,,14,380110
2,14031,380,110,Lott,Trent,,57,380110
2,29512,380,110,Chambliss,Saxby,,171,380110
2,49306,380,110,Hutchison,Kay,Bailey,62,380110
2,49704,380,110,Hagel,Chuck,,140,380110
2,40304,380,110,Alexander,Lamar,,179,380110
2,29537,380,110,Ensign,John,Eric,166,380110
1,14920,384,110,Kerry,John,F.,66,384110
1,14709,384,110,Levin,Carl,,45,384110
1,14230,384,110,Harkin,Tom,,5,384110
1,15704,384,110,Lieberman,Joseph,I.,52,384110
1,49702,384,110,Landrieu,Mary,L.,135,384110
1,39310,384,110,Cantwell,Maria,,169,384110
1,49901,384,110,Bayh,Evan,,155,384110
1,40301,384,110,Pryor,Mark,,177,384110
1,15408,384,110,Cardin,Benjamin,L.,199,384110
1,40702,384,110,Tester,Jon,,198,384110
2,14661,384,110,Snowe,Olympia,J.,110,384110
2,15501,384,110,Bond,Christopher,S.,39,384110
2,40302,384,110,Coleman,Norm,,172,384110
2,29918,384,110,Vitter,David,,186,384110
2,40303,384,110,Dole,Elizabeth,Hanford,174,384110
2,29754,384,110,Thune,John,,182,384110
2,40705,384,110,Corker,Bob,,196,384110
2,49706,384,110,Enzi,Michael,B.,139,384110
2,29909,384,110,Isakson,Johnny,,188,384110
1,14400,388,110,Akaka,Daniel,K.,86,388110
1,14922,388,110,Rockefeller,John,D.,77,388110
1,49308,388,110,Murray,Patty,,30,388110
1,40502,388,110,Obama,Barack,,189,388110
1,29147,388,110,Sanders,Bernard,,200,388110
1,29389,388,110,Brown,Sherrod,,191,388110
1,40706,388,110,Webb,Jim,,194,388110
1,40702,388,110,Tester,Jon,,198,388110
2,14809,388,110,Craig,Larry,E.,16,388110
2,14910,388,110,Specter,Arlen,,35,388110
2,29548,388,110,Burr,Richard,,187,388110
2,29909,388,110,Isakson,Johnny,,188,388110
2,29566,388,110,Graham,Lindsey,O.,175,388110
2,49306,388,110,Hutchison,Kay,Bailey,62,388110
2,29537,388,110,Ensign,John,Eric,166,388110
2,29534,388,110,Wicker,Roger,F.,197,388110
1,15703,419,110,Kohl,Herbert,H.,29,419110
1,14871,419,110,Wyden,Ron,,112,419110
1,29305,419,110,Lincoln,Blanche,Lambert,150,419110
1,49901,419,110,Bayh,Evan,,155,419110
1,15015,419,110,Carper,Thomas,Richard,164,419110
1,14651,419,110,Nelson,Clarence,William,162,419110
1,40105,419,110,Clinton,Hillary,Rodham,167,419110
