party,id,committee,session,last,first,other,new_id,committeeID
2,29386,115,108,Portman,Rob,,355,115108
2,20142,115,108,Schrock,Edward,,689,115108
2,20137,115,108,Brown,Henry,E.,706,115108
2,20111,115,108,Crenshaw,Ander,,686,115108
2,20113,115,108,Putnam,Adam,,680,115108
2,29534,115,108,Wicker,Roger,F.,461,115108
2,29737,115,108,Hulshof,Kenny,,628,115108
2,29907,115,108,Tancredo,Thomas,G,659,115108
2,29918,115,108,Vitter,David,,664,115108
2,20300,115,108,Bonner,Jo,,726,115108
2,20304,115,108,Franks,Trent,,751,115108
2,20336,115,108,Garrett,Scott,,759,115108
2,20347,115,108,Barrett,Gresham,,762,115108
2,20332,115,108,McCotter,Thaddeus,G.,770,115108
2,20316,115,108,Diaz-Balart,Mario,,771,115108
2,20352,115,108,Hensarling,Jeb,,758,115108
2,15449,115,108,Shays,Christopher,,234,115108
2,20313,115,108,Brown-Waite,Ginny,,761,115108
1,15064,115,108,Spratt,John,M.,123,115108
1,29149,115,108,Moran,James,P.,86,115108
1,29750,115,108,Hooley,Darlene,,589,115108
1,29940,115,108,Baldwin,Tammy,,658,115108
1,29915,115,108,Moore,Dennis,,651,115108
1,15431,115,108,Lewis,John,R.,250,115108
1,15616,115,108,Neal,Richard,E.,431,115108
1,29109,115,108,DeLauro,Rosa,,85,115108
1,29144,115,108,Edwards,Chet,,136,115108
1,39307,115,108,Scott,Robert,C.,269,115108
1,29756,115,108,Ford,Harold,E.,606,115108
1,29774,115,108,Capps,Lois,,617,115108
1,29901,115,108,Thompson,Mike,,636,115108
1,29938,115,108,Baird,Brian,,671,115108
1,15019,115,108,Cooper,Jim,,222,115108
1,20358,115,108,Meek,Kendrick,B.,752,115108
1,20323,115,108,Emanuel,Rahm,,765,115108
1,20302,115,108,Davis,Artur,,768,115108
1,20318,115,108,Majette,Denise,,772,115108
1,29769,115,108,Kind,Ron,,605,115108
2,29137,124,108,Boehner,John,A.,38,124108
2,14675,124,108,Petri,Thomas,E.,277,124108
2,15402,124,108,Ballenger,Cass,,254,124108
2,29361,124,108,Hoekstra,Peter,,282,124108
2,29315,124,108,McKeon,Howard,P.,283,124108
2,29327,124,108,Castle,Michael,N.,213,124108
2,29143,124,108,Johnson,Sam,,205,124108
2,29397,124,108,Greenwood,James,C.,321,124108
2,29519,124,108,Souder,Mark,E.,503,124108
2,29513,124,108,Norwood,Charles,W.,505,124108
2,15446,124,108,Upton,Frederick,S.,315,124108
2,29362,124,108,Ehlers,Vernon,J.,412,124108
2,29936,124,108,DeMint,Jim,,660,124108
2,29909,124,108,Isakson,Johnny,,662,124108
2,29912,124,108,Biggert,Judy.,,646,124108
2,20135,124,108,Platts,Todd,Russell,709,124108
2,20130,124,108,Tiberi,Patrick,,702,124108
2,20112,124,108,Keller,Ric,,710,124108
2,20126,124,108,Osborne,Tom,,676,124108
2,20138,124,108,Wilson,Addison,G.,693,124108
2,20344,124,108,Cole,Tom,,744,124108
2,20334,124,108,Porter,Jon,C.,773,124108
2,20333,124,108,Kline,John,,748,124108
2,20356,124,108,Carter,John,R,774,124108
2,20311,124,108,Musgrave,Marilyn,N.,730,124108
2,20351,124,108,Blackburn,Marsha,,775,124108
2,20319,124,108,Gingrey,Phil,,750,124108
2,20320,124,108,Burns,Max,,725,124108
1,14256,124,108,Miller,George,,257,124108
1,14430,124,108,Kildee,Dale,E.,217,124108
1,15050,124,108,Owens,Major,R.,260,124108
1,15619,124,108,Payne,Donald,M.,262,124108
1,29132,124,108,Andrews,Robert,E.,264,124108
1,29309,124,108,Woolsey,Lynn,,244,124108
1,29763,124,108,Hinojosa,Ruben,,602,124108
1,29744,124,108,McCarthy,Carolyn,,603,124108
1,29730,124,108,Tierney,John,,604,124108
1,29769,124,108,Kind,Ron,,605,124108
1,29709,124,108,Sanchez,Loretta,,581,124108
1,29748,124,108,Kucinich,Dennis,,607,124108
1,29931,124,108,Wu,David,,661,124108
1,29923,124,108,Holt,Rush,D.,656,124108
1,20108,124,108,Davis,Susan,,691,124108
1,20122,124,108,McCollum,Betty,,711,124108
1,29717,124,108,Davis,Danny,K.,618,124108
1,20322,124,108,Case,Ed,,732,124108
1,20305,124,108,Grijalva,Raul,M,776,124108
1,20318,124,108,Majette,Denise,,772,124108
1,20330,124,108,Van Hollen,Chris,,777,124108
1,20343,124,108,Ryan,Timothy,J.,755,124108
1,20338,124,108,Bishop,Timothy,,778,124108
2,94679,128,108,Tauzin,W.,J.,517,128108
2,15006,128,108,Bilirakis,Michael,,311,128108
2,15085,128,108,Barton,Joe,L.,313,128108
2,15446,128,108,Upton,Frederick,S.,315,128108
2,15627,128,108,Stearns,Clifford,B.,316,128108
2,15604,128,108,Gillmor,Paul,E.,318,128108
2,29397,128,108,Greenwood,James,C.,321,128108
2,15601,128,108,Cox,C.,Christopher,237,128108
2,99342,128,108,Deal,Nathan,,516,128108
2,29548,128,108,Burr,Richard,M.,508,128108
2,29525,128,108,Whitfield,Edward,,510,128108
2,29513,128,108,Norwood,Charles,W.,505,128108
2,29584,128,108,Cubin,Barbara,,532,128108
2,29718,128,108,Shimkus,John,M.,610,128108
2,29779,128,108,Wilson,Heather,,612,128108
2,29501,128,108,Shadegg,John,,496,128108
2,29734,128,108,Pickering,Charles,W.,550,128108
2,29773,128,108,Fossella,Vito,,591,128108
2,29735,128,108,Blunt,Roy,,549,128108
2,29350,128,108,Buyer,Stephen,E.,162,128108
2,29505,128,108,Radanovich,George,P.,497,128108
2,29538,128,108,Bass,Charles,F.,498,128108
2,29752,128,108,Pitts,Joseph,R.,598,128108
2,29775,128,108,Bono,Mary,,577,128108
2,29932,128,108,Walden,Greg,,629,128108
2,29921,128,108,Terry,Lee,,647,128108
2,29917,128,108,Fletcher,Ernest,L.,633,128108
2,20127,128,108,Ferguson,Mike,,700,128108
2,20120,128,108,Rogers,Mike,,701,128108
2,20107,128,108,Issa,Darrell,,713,128108
2,20114,128,108,Otter,C.L.,(Butch),718,128108
1,2605,128,108,Dingell,John,D.,284,128108
1,14280,128,108,Waxman,Henry,A.,285,128108
1,14435,128,108,Markey,Edward,J.,287,128108
1,14828,128,108,Hall,Ralph,M.,293,128108
1,15010,128,108,Boucher,Frederick,C.,296,128108
1,15072,128,108,Towns,Edolphus,,299,128108
1,15454,128,108,Pallone,Frank,,302,128108
1,29389,128,108,Brown,Sherrod,,305,128108
1,15100,128,108,Gordon,Bart,,228,128108
1,29335,128,108,Deutsch,Peter,,184,128108
1,29346,128,108,Rush,Bobby,L.,186,128108
1,29312,128,108,Eshoo,Anna,G.,376,128108
1,29360,128,108,Stupak,Bart,,140,128108
1,15603,128,108,Engel,Eliot,L.,267,128108
1,29355,128,108,Wynn,Albert,R.,190,128108
1,39304,128,108,Green,Gene,,270,128108
1,29535,128,108,McCarthy,Karen,,537,128108
1,29387,128,108,Strickland,Ted,,273,128108
1,29710,128,108,DeGette,Diana,,611,128108
1,29774,128,108,Capps,Lois,,617,128108
1,29561,128,108,Doyle,Michael,F.,540,128108
1,29727,128,108,John,Chris,,560,128108
1,29728,128,108,Allen,Thomas,H.,570,128108
1,29714,128,108,Davis,Jim,,599,128108
1,29911,128,108,Schakowsky,Janice,D,650,128108
1,20105,128,108,Solis,Hilda,,712,128108
2,20131,128,108,Sullivan,John,,720,128108
2,94828,128,108,Hall,Ralph,M.,779,128108
1,29943,128,108,Gonzalez,Charles,A.,652,128108
2,14239,134,108,Hyde,Henry,J.,335,134108
2,14432,134,108,Leach,James,A.S.,196,134108
2,14605,134,108,Bereuter,Douglas,K.,199,134108
2,14863,134,108,Smith,Christopher,H.,336,134108
2,15014,134,108,Burton,Dan,,337,134108
2,15413,134,108,Gallegly,Elton,,339,134108
2,15634,134,108,Ros-Lehtinen,Ileana,,340,134108
2,15402,134,108,Ballenger,Cass,,254,134108
2,15621,134,108,Rohrabacher,Dana,,253,134108
2,29321,134,108,Royce,Ed,,344,134108
2,29375,134,108,King,Peter,T.,214,134108
2,29550,134,108,Chabot,Steven,J.,518,134108
2,15423,134,108,Houghton,Amo,,442,134108
2,39316,134,108,McHugh,John,M.,165,134108
2,29907,134,108,Tancredo,Thomas,G,659,134108
2,14290,134,108,Paul,Ron,,583,134108
2,29364,134,108,Smith,Nick,,52,134108
2,29752,134,108,Pitts,Joseph,R.,598,134108
2,20100,134,108,Flake,Jeff,,714,134108
2,20141,134,108,Davis,Jo,Ann,688,134108
2,29941,134,108,Green,Mark,,648,134108
2,29516,134,108,Weller,Gerald,C.,477,134108
2,20117,134,108,Pence,Mike,,677,134108
2,20332,134,108,McCotter,Thaddeus,G.,770,134108
2,20348,134,108,Janklow,William,J.,724,134108
2,20314,134,108,Harris,Katherine,,763,134108
1,14837,134,108,Lantos,Tom,,325,134108
1,15005,134,108,Berman,Howard,L.,219,134108
1,15000,134,108,Ackerman,Gary,L.,327,134108
1,70302,134,108,Faleomavaega,Eni,F.,275,134108
1,15619,134,108,Payne,Donald,M.,262,134108
1,29373,134,108,Menendez,Robert,,330,134108
1,29389,134,108,Brown,Sherrod,,305,134108
1,29707,134,108,Sherman,Brad,,592,134108
1,29715,134,108,Wexler,Robert,,615,134108
1,15603,134,108,Engel,Eliot,L.,267,134108
1,29731,134,108,Delahunt,William,D.,622,134108
1,29776,134,108,Meeks,Gregory,W.,593,134108
1,29778,134,108,Lee,Barbara,,596,134108
1,29925,134,108,Crowley,Joseph,,663,134108
1,29934,134,108,Hoeffel,Joseph,M.,657,134108
1,29588,134,108,Blumenauer,Earl,,507,134108
1,29922,134,108,Berkley,Shelley,,672,134108
1,29903,134,108,Napolitano,Grace,F.,667,134108
1,20104,134,108,Schiff,Adam,,716,134108
1,20106,134,108,Watson,Diane,E.,717,134108
1,29768,134,108,Smith,Adam,,574,134108
1,20122,134,108,McCollum,Betty,,711,134108
1,20354,134,108,Bell,Chris,,769,134108
2,29735,134,108,Blunt,Roy,,549,134108
1,20326,134,108,Chandler,A.B.,,739,134108
2,29576,138,108,Davis,Thomas,M.,522,138108
2,15014,138,108,Burton,Dan,,337,138108
2,15449,138,108,Shays,Christopher,,234,138108
2,15634,138,108,Ros-Lehtinen,Ileana,,340,138108
2,39316,138,108,McHugh,John,M.,165,138108
2,29331,138,108,Mica,John,L.,354,138108
2,29519,138,108,Souder,Mark,E.,503,138108
2,29553,138,108,LaTourette,Steven,C.,527,138108
2,29902,138,108,Ose,Doug,,631,138108
2,29352,138,108,Lewis,Ron,,49,138108
2,20141,138,108,Davis,Jo,Ann,688,138108
2,20135,138,108,Platts,Todd,Russell,709,138108
2,29766,138,108,Cannon,Christopher,B.,621,138108
2,20113,138,108,Putnam,Adam,,680,138108
2,20142,138,108,Schrock,Edward,,689,138108
2,15455,138,108,Duncan,John,J.,383,138108
2,20131,138,108,Sullivan,John,,720,138108
2,99342,138,108,Deal,Nathan,,516,138108
2,20331,138,108,Miller,Candice,S.,749,138108
2,20346,138,108,Murphy,Tim,,760,138108
2,20342,138,108,Turner,Mike,,747,138108
2,20356,138,108,Carter,John,R,774,138108
2,20348,138,108,Janklow,William,J.,724,138108
2,20351,138,108,Blackburn,Marsha,,775,138108
1,14280,138,108,Waxman,Henry,A.,285,138108
1,14837,138,108,Lantos,Tom,,325,138108
1,15050,138,108,Owens,Major,R.,260,138108
1,15072,138,108,Towns,Edolphus,,299,138108
1,15104,138,108,Kanjorski,Paul,E.,174,138108
1,29147,138,108,Sanders,Bernard,,215,138108
1,29379,138,108,Maloney,Carolyn,B.,183,138108
1,29587,138,108,Cummings,Elijah,E.,529,138108
1,29748,138,108,Kucinich,Dennis,,607,138108
1,29717,138,108,Davis,Danny,K.,618,138108
1,29730,138,108,Tierney,John,,604,138108
1,20147,138,108,Clay,William,Lacy,703,138108
1,20106,138,108,Watson,Diane,E.,717,138108
1,20119,138,108,Lynch,Stephen,F.,719,138108
1,20330,138,108,Van Hollen,Chris,,777,138108
1,20310,138,108,Sanchez,Linda,,780,138108
1,20329,138,108,Ruppersberger,C.A.,Dutch,756,138108
1,70303,138,108,Norton,Eleanor,Holmes,248,138108
1,15019,138,108,Cooper,Jim,,222,138108
1,20354,138,108,Bell,Chris,,769,138108
2,20314,138,108,Harris,Katherine,,763,138108
1,20122,138,108,McCollum,Betty,,711,138108
2,20130,138,108,Tiberi,Patrick,,702,138108
2,20355,138,108,Burgess,Michael,,781,138108
2,20144,138,108,Cantor,Eric,,696,138108
2,20113,138,108,Putnam,Adam,,680,138108
2,29552,142,108,Ney,Robert,W.,481,142108
2,29362,142,108,Ehlers,Vernon,J.,412,142108
2,29331,142,108,Mica,John,L.,354,142108
2,29341,142,108,Linder,John,,207,142108
2,29104,142,108,Doolittle,John,T.,40,142108
2,29928,142,108,Reynolds,Thomas,M,674,142108
1,29908,142,108,Larson,John,B.,643,142108
1,29586,142,108,Millender-McDonald,Juanita,,538,142108
1,29777,142,108,Brady,Robert,A.,579,142108
2,14657,156,108,Sensenbrenner,F.,James,369,156108
2,14239,156,108,Hyde,Henry,J.,335,156108
2,15092,156,108,Coble,Howard,,371,156108
2,15445,156,108,Smith,Lamar,S.,236,156108
2,15413,156,108,Gallegly,Elton,,339,156108
2,39308,156,108,Goodlatte,Robert,W.,42,156108
2,29550,156,108,Chabot,Steven,J.,518,156108
2,29755,156,108,Jenkins,William,L.,553,156108
2,29766,156,108,Cannon,Christopher,B.,621,156108
2,29301,156,108,Bachus,Spencer,,211,156108
2,29520,156,108,Hostettler,John,N.,450,156108
2,29941,156,108,Green,Mark,,648,156108
2,20112,156,108,Keller,Ric,,710,156108
2,20133,156,108,Hart,Melissa,,698,156108
2,20100,156,108,Flake,Jeff,,714,156108
2,20117,156,108,Pence,Mike,,677,156108
2,20143,156,108,Forbes,J.,Randy,694,156108
2,20325,156,108,King,Steve,,728,156108
2,20356,156,108,Carter,John,R,774,156108
2,20315,156,108,Feeney,Tom,,757,156108
2,20351,156,108,Blackburn,Marsha,,775,156108
1,10713,156,108,Conyers,John,,345,156108
1,15005,156,108,Berman,Howard,L.,219,156108
1,15010,156,108,Boucher,Frederick,C.,296,156108
1,29377,156,108,Nadler,Jerrold,,367,156108
1,39307,156,108,Scott,Robert,C.,269,156108
1,29383,156,108,Watt,Melvin,,192,156108
1,29504,156,108,Lofgren,Zoe,,530,156108
1,29573,156,108,Jackson Lee,Sheila,,531,156108
1,29106,156,108,Waters,Maxine,,178,156108
1,29358,156,108,Meehan,Martin,T.,141,156108
1,29731,156,108,Delahunt,William,D.,622,156108
1,29715,156,108,Wexler,Robert,,615,156108
1,29940,156,108,Baldwin,Tammy,,658,156108
1,29926,156,108,Weiner,Anthony,D.,665,156108
1,20104,156,108,Schiff,Adam,,716,156108
1,20310,156,108,Sanchez,Linda,,780,156108
2,29311,164,108,Pombo,Richard,W.,44,164108
2,14066,164,108,Young,Donald,E.,377,164108
2,94679,164,108,Tauzin,W.,J.,517,164108
2,15112,164,108,Saxton,H.,James,159,164108
2,15413,164,108,Gallegly,Elton,,339,164108
2,15455,164,108,Duncan,John,J.,383,164108
2,15419,164,108,Hefley,Joel,,157,164108
2,29122,164,108,Gilchrest,Wayne,T.,378,164108
2,29323,164,108,Calvert,Ken,,384,164108
2,29326,164,108,McInnis,Scott,,385,164108
2,29584,164,108,Cubin,Barbara,,532,164108
2,29505,164,108,Radanovich,George,P.,497,164108
2,29546,164,108,Jones,Walter,B.,471,164108
2,29766,164,108,Cannon,Christopher,B.,621,164108
2,29751,164,108,Peterson,John,E.,600,164108
2,29739,164,108,Gibbons,Jim,,567,164108
2,29519,164,108,Souder,Mark,E.,503,164108
2,29932,164,108,Walden,Greg,,629,164108
2,29907,164,108,Tancredo,Thomas,G,659,164108
2,29502,164,108,Hayworth,J.,D.,478,164108
2,20126,164,108,Osborne,Tom,,676,164108
2,20100,164,108,Flake,Jeff,,714,164108
2,20125,164,108,Rehberg,Dennis,,678,164108
2,20303,164,108,Renzi,Rick,,764,164108
2,20344,164,108,Cole,Tom,,744,164108
2,20337,164,108,Pearce,Stevan,,782,164108
2,20357,164,108,Bishop,Rob,,746,164108
2,20307,164,108,Nunes,Devin,,731,164108
1,14448,164,108,Rahall,Nick,Joe,379,164108
1,14256,164,108,Miller,George,,257,164108
1,14435,164,108,Markey,Edward,J.,287,164108
1,14430,164,108,Kildee,Dale,E.,217,164108
1,15410,164,108,DeFazio,Peter,A.,380,164108
1,70302,164,108,Faleomavaega,Eni,F.,275,164108
1,15245,164,108,Abercrombie,Neil,,134,164108
1,15049,164,108,Ortiz,Solomon,P.,125,164108
1,15454,164,108,Pallone,Frank,,302,164108
1,29105,164,108,Dooley,Calvin,M.,16,164108
1,29768,164,108,Smith,Adam,,574,164108
1,70501,164,108,Christensen,Donna,Marie,666,164108
1,29769,164,108,Kind,Ron,,605,164108
1,29937,164,108,Inslee,Jay,,20,164108
1,29903,164,108,Napolitano,Grace,F.,667,164108
1,29924,164,108,Udall,Tom,,668,164108
1,29906,164,108,Udall,Mark,,669,164108
1,70601,164,108,Acevedo-Vila,Anibal,,683,164108
1,20132,164,108,Carson,Brad,,721,164108
1,20305,164,108,Grijalva,Raul,M,776,164108
1,20306,164,108,Cardoza,Dennis,,734,164108
1,70701,164,108,Bordallo,Madeleine,Z.,753,164108
1,29763,164,108,Hinojosa,Ruben,,602,164108
1,29771,164,108,Rodriguez,Ciro,D.,578,164108
1,29942,164,108,Baca,Joe,,638,164108
1,20122,164,108,McCollum,Betty,,711,164108
2,20113,164,108,Putnam,Adam,,680,164108
2,20353,164,108,Neugebauer,Randy,,740,164108
1,20349,164,108,Herseth,Stephanie,,741,164108
2,14066,173,108,Young,Donald,E.,377,173108
2,14675,173,108,Petri,Thomas,E.,277,173108
2,15007,173,108,Boehlert,Sherwood,L.,388,173108
2,15092,173,108,Coble,Howard,,371,173108
2,15455,173,108,Duncan,John,J.,383,173108
2,29122,173,108,Gilchrest,Wayne,T.,378,173108
2,29331,173,108,Mica,John,L.,354,173108
2,29361,173,108,Hoekstra,Peter,,282,173108
2,29381,173,108,Quinn,Jack,,410,173108
2,29362,173,108,Ehlers,Vernon,J.,412,173108
2,29301,173,108,Bachus,Spencer,,211,173108
2,29553,173,108,LaTourette,Steven,C.,527,173108
2,29544,173,108,Kelly,Sue,W.,490,173108
2,15401,173,108,Baker,Richard,H.,203,173108
2,29552,173,108,Ney,Robert,W.,481,173108
2,29539,173,108,Lobiondo,Frank,A.,489,173108
2,29722,173,108,Moran,Jerry,,548,173108
2,29905,173,108,Miller,Gary,G.,655,173108
2,29936,173,108,DeMint,Jim,,660,173108
2,14605,173,108,Bereuter,Douglas,K.,199,173108
2,29909,173,108,Isakson,Johnny,,662,173108
2,29929,173,108,Hayes,Robin,,632,173108
2,20109,173,108,Simmons,Rob,,685,173108
2,20146,173,108,Capito,Shelley,Moore,699,173108
2,20137,173,108,Brown,Henry,E.,706,173108
2,20116,173,108,Johnson,Timothy,V.,675,173108
2,20125,173,108,Rehberg,Dennis,,678,173108
2,20135,173,108,Platts,Todd,Russell,709,173108
2,20124,173,108,Graves,Samuel,,679,173108
2,20121,173,108,Kennedy,Mark,,681,173108
2,20134,173,108,Shuster,Bill,,722,173108
2,20101,173,108,Boozman,John,,723,173108
2,20131,173,108,Sullivan,John,,720,173108
2,20324,173,108,Chocola,Chris,,729,173108
2,20312,173,108,Beauprez,Bob,,783,173108
2,20355,173,108,Burgess,Michael,,781,173108
2,20320,173,108,Burns,Max,,725,173108
2,20337,173,108,Pearce,Stevan,,782,173108
2,20345,173,108,Gerlach,Jim,,767,173108
2,20316,173,108,Diaz-Balart,Mario,,771,173108
2,20334,173,108,Porter,Jon,C.,773,173108
1,14265,173,108,Oberstar,James,L.,328,173108
1,14448,173,108,Rahall,Nick,Joe,379,173108
1,15036,173,108,Lipinski,William,O.,373,173108
1,15410,173,108,DeFazio,Peter,A.,380,173108
1,15453,173,108,Costello,Jerry,F.,229,173108
1,70303,173,108,Norton,Eleanor,Holmes,248,173108
1,29377,173,108,Nadler,Jerrold,,367,173108
1,29373,173,108,Menendez,Robert,,330,173108
1,29328,173,108,Brown,Corrine,,348,173108
1,29325,173,108,Filner,Bob,,401,173108
1,39305,173,108,Johnson,Eddie,Bernice,403,173108
1,15637,173,108,Taylor,Gene,,133,173108
1,29586,173,108,Millender-McDonald,Juanita,,538,173108
1,29587,173,108,Cummings,Elijah,E.,529,173108
1,29588,173,108,Blumenauer,Earl,,507,173108
1,29705,173,108,Tauscher,Ellen,,582,173108
1,29741,173,108,Pascrell,William,J.,625,173108
1,29721,173,108,Boswell,Leonard,L.,562,173108
1,29396,173,108,Holden,Tim,,23,173108
1,29761,173,108,Lampson,Nick,,624,173108
1,29938,173,108,Baird,Brian,,671,173108
1,29922,173,108,Berkley,Shelley,,672,173108
1,20132,173,108,Carson,Brad,,721,173108
1,20140,173,108,Matheson,Jim,,708,173108
1,20103,173,108,Honda,Mike,,707,173108
1,20145,173,108,Larsen,Rick,,684,173108
1,29919,173,108,Capuano,Michael,E.,654,173108
1,29926,173,108,Weiner,Anthony,D.,665,173108
1,29720,173,108,Carson,Julia,M.,590,173108
1,29934,173,108,Hoeffel,Joseph,M.,657,173108
1,29901,173,108,Thompson,Mike,,636,173108
1,20338,173,108,Bishop,Timothy,,778,173108
1,20328,173,108,Michaud,Michael,H.,784,173108
1,20350,173,108,Davis,Lincoln,,737,173108
2,90327,173,108,Alexander,Rodney,,738,173108
2,14813,176,108,Dreier,David,,418,176108
2,15605,176,108,Goss,Porter,J.,419,176108
2,29341,176,108,Linder,John,,207,176108
2,29390,176,108,Pryce,Deborah,,206,176108
2,29336,176,108,Diaz-Balart,Lincoln,,343,176108
2,29580,176,108,Hastings,Richard,(Doc),474,176108
2,29549,176,108,Myrick,Sue,,494,176108
2,29759,176,108,Sessions,Pete,,587,176108
2,29928,176,108,Reynolds,Thomas,M,674,176108
1,14626,176,108,Frost,J.,Martin,356,176108
1,15444,176,108,Slaughter,Louise,M.,223,176108
1,29729,176,108,McGovern,Jim,,626,176108
1,29337,176,108,Hastings,Alcee,L.,332,176108
2,20113,176,108,Putnam,Adam,,680,176108
2,15007,182,108,Boehlert,Sherwood,L.,388,182108
2,15445,182,108,Smith,Lamar,S.,236,182108
2,15449,182,108,Shays,Christopher,,234,182108
2,15447,182,108,Weldon,Curt,,153,182108
2,15621,182,108,Rohrabacher,Dana,,253,182108
2,15085,182,108,Barton,Joe,L.,313,182108
2,29323,182,108,Calvert,Ken,,384,182108
2,29364,182,108,Smith,Nick,,52,182108
2,29356,182,108,Bartlett,Roscoe,G.,167,182108
2,29362,182,108,Ehlers,Vernon,J.,412,182108
2,29532,182,108,Gutknecht,Gil,,524,182108
2,29581,182,108,Nethercutt,George,,463,182108
2,29393,182,108,Lucas,Frank,D.,48,182108
2,29912,182,108,Biggert,Judy.,,646,182108
2,29122,182,108,Gilchrest,Wayne,T.,378,182108
2,20123,182,108,Akin,W.,Todd,690,182108
2,20116,182,108,Johnson,Timothy,V.,675,182108
2,20133,182,108,Hart,Melissa,,698,182108
2,20131,182,108,Sullivan,John,,720,182108
2,20143,182,108,Forbes,J.,Randy,694,182108
2,20319,182,108,Gingrey,Phil,,750,182108
2,20357,182,108,Bishop,Rob,,746,182108
2,20355,182,108,Burgess,Michael,,781,182108
2,20300,182,108,Bonner,Jo,,726,182108
2,20315,182,108,Feeney,Tom,,757,182108
1,14828,182,108,Hall,Ralph,M.,293,182108
1,15100,182,108,Gordon,Bart,,228,182108
1,15453,182,108,Costello,Jerry,F.,229,182108
1,39305,182,108,Johnson,Eddie,Bernice,403,182108
1,29309,182,108,Woolsey,Lynn,,244,182108
1,29745,182,108,Etheridge,Bob,,559,182108
1,29761,182,108,Lampson,Nick,,624,182108
1,29908,182,108,Larson,John,B.,643,182108
1,29906,182,108,Udall,Mark,,669,182108
1,29931,182,108,Wu,David,,661,182108
1,29938,182,108,Baird,Brian,,671,182108
1,20129,182,108,Israel,Steve,,704,182108
1,20103,182,108,Honda,Mike,,707,182108
1,20338,182,108,Bishop,Timothy,,778,182108
1,20341,182,108,Miller,Brad,,766,182108
1,20350,182,108,Davis,Lincoln,,737,182108
1,29573,182,108,Jackson Lee,Sheila,,531,182108
1,29504,182,108,Lofgren,Zoe,,530,182108
1,29707,182,108,Sherman,Brad,,592,182108
1,29915,182,108,Moore,Dennis,,651,182108
1,29926,182,108,Weiner,Anthony,D.,665,182108
1,20140,182,108,Matheson,Jim,,708,182108
2,20353,182,108,Neugebauer,Randy,,740,182108
2,94828,182,108,Hall,Ralph,M.,779,182108
1,20354,182,108,Bell,Chris,,769,182108
1,29938,182,108,Baird,Brian,,671,182108
1,20306,182,108,Cardoza,Dennis,,734,182108
2,29349,184,108,Manzullo,Donald,,342,184108
2,15093,184,108,Combest,Larry,,33,184108
2,29356,184,108,Bartlett,Roscoe,G.,167,184108
2,29544,184,108,Kelly,Sue,W.,490,184108
2,29550,184,108,Chabot,Steven,J.,518,184108
2,29935,184,108,Toomey,Patrick,J.,649,184108
2,29936,184,108,DeMint,Jim,,660,184108
2,20124,184,108,Graves,Samuel,,679,184108
2,20142,184,108,Schrock,Edward,,689,184108
2,20123,184,108,Akin,W.,Todd,690,184108
2,20146,184,108,Capito,Shelley,Moore,699,184108
2,20134,184,108,Shuster,Bill,,722,184108
2,20311,184,108,Musgrave,Marilyn,N.,730,184108
2,20304,184,108,Franks,Trent,,751,184108
2,20345,184,108,Gerlach,Jim,,767,184108
2,20335,184,108,Bradley,Jeb,,745,184108
2,20312,184,108,Beauprez,Bob,,783,184108
2,20324,184,108,Chocola,Chris,,729,184108
2,20325,184,108,King,Steve,,728,184108
1,29378,184,108,Velazquez,Nydia,M.,189,184108
1,29586,184,108,Millender-McDonald,Juanita,,538,184108
1,29717,184,108,Davis,Danny,K.,618,184108
1,29741,184,108,Pascrell,William,J.,625,184108
1,70501,184,108,Christensen,Donna,Marie,666,184108
1,29777,184,108,Brady,Robert,A.,579,184108
1,29924,184,108,Udall,Tom,,668,184108
1,29943,184,108,Gonzalez,Charles,A.,652,184108
1,20136,184,108,Langevin,James,,692,184108
1,20339,184,108,Ballance,Frank,W.,733,184108
1,20343,184,108,Ryan,Timothy,J.,755,184108
1,29903,184,108,Napolitano,Grace,F.,667,184108
1,70601,184,108,Acevedo-Vila,Anibal,,683,184108
1,20322,184,108,Case,Ed,,732,184108
1,70701,184,108,Bordallo,Madeleine,Z.,753,184108
1,20317,184,108,Marshall,Jim,,736,184108
1,20328,184,108,Michaud,Michael,H.,784,184108
1,20341,184,108,Miller,Brad,,766,184108
2,20332,184,108,McCotter,Thaddeus,G.,770,184108
1,20318,184,108,Majette,Denise,,772,184108
1,70302,184,108,Faleomavaega,Eni,F.,275,184108
1,20310,184,108,Sanchez,Linda,,780,184108
1,20340,184,108,Butterfield,George,Kenneth,742,184108
2,15419,186,108,Hefley,Joel,,157,186108
2,29580,186,108,Hastings,Richard,(Doc),474,186108
2,29912,186,108,Biggert,Judy.,,646,186108
2,29737,186,108,Hulshof,Kenny,,628,186108
2,29553,186,108,LaTourette,Steven,C.,527,186108
1,15005,186,108,Berman,Howard,L.,219,186108
1,15083,186,108,Mollohan,Alan,B.,72,186108
1,39304,186,108,Green,Gene,,270,186108
1,29317,186,108,Roybal-Allard,Lucille,,187,186108
1,29561,186,108,Doyle,Michael,F.,540,186108
1,29930,186,108,Jones,Stephanie,Tubbs,653,186108
2,14863,192,108,Smith,Christopher,H.,336,192108
2,15006,192,108,Bilirakis,Michael,,311,192108
2,29300,192,108,Everett,Terry,,53,192108
2,29350,192,108,Buyer,Stephen,E.,162,192108
2,29381,192,108,Quinn,Jack,,410,192108
2,15627,192,108,Stearns,Clifford,B.,316,192108
2,29722,192,108,Moran,Jerry,,548,192108
